date,solar_irradiance,avg_temperature,month,village_id,village_name
2025-02-23,6.3379,25.99,2,V007,Village G
2025-02-24,6.0931,25.84,2,V007,Village G
2025-02-25,5.9734,26.52,2,V007,Village G
2025-02-26,6.0199,26.81,2,V007,Village G
2025-02-27,5.8757,27.1,2,V007,Village G
2025-02-28,5.4578,27.49,2,V007,Village G
2025-03-01,5.5315,27.41,3,V007,Village G
2025-03-02,5.7667,26.52,3,V007,Village G
2025-03-03,6.2664,26.72,3,V007,Village G
2025-03-04,6.3574,25.56,3,V007,Village G
2025-03-05,7.1278,24.0,3,V007,Village G
2025-03-06,7.0867,24.81,3,V007,Village G
2025-03-07,7.0318,25.9,3,V007,Village G
2025-03-08,6.8023,27.18,3,V007,Village G
2025-03-09,6.7872,28.22,3,V007,Village G
2025-03-10,6.3602,28.58,3,V007,Village G
2025-03-11,6.1243,29.33,3,V007,Village G
2025-03-12,5.9638,30.11,3,V007,Village G
2025-03-13,5.9587,29.41,3,V007,Village G
2025-03-14,6.7073,28.33,3,V007,Village G
2025-03-15,6.3151,28.33,3,V007,Village G
2025-03-16,6.2345,28.04,3,V007,Village G
2025-03-17,6.5873,26.5,3,V007,Village G
2025-03-18,6.9324,27.75,3,V007,Village G
2025-03-19,6.9473,27.49,3,V007,Village G
2025-03-20,6.8179,26.7,3,V007,Village G
2025-03-21,7.1652,25.62,3,V007,Village G
2025-03-22,7.2194,26.58,3,V007,Village G
2025-03-23,6.9715,28.41,3,V007,Village G
2025-03-24,6.7238,29.32,3,V007,Village G
2025-03-25,6.6888,29.17,3,V007,Village G
2025-03-26,6.4404,29.35,3,V007,Village G
2025-03-27,6.5522,26.79,3,V007,Village G
2025-03-28,6.6322,28.51,3,V007,Village G
2025-03-29,6.0941,30.09,3,V007,Village G
2025-03-30,5.4902,30.64,3,V007,Village G
2025-03-31,5.2049,31.9,3,V007,Village G
2025-04-01,2.4317,30.94,4,V007,Village G
2025-04-02,5.389,30.71,4,V007,Village G
2025-04-03,5.4098,29.8,4,V007,Village G
2025-04-04,6.1546,29.66,4,V007,Village G
2025-04-05,6.942,29.97,4,V007,Village G
2025-04-06,7.3692,30.67,4,V007,Village G
2025-04-07,7.3855,31.3,4,V007,Village G
2025-04-08,7.2082,31.8,4,V007,Village G
2025-04-09,7.0056,31.85,4,V007,Village G
2025-04-10,6.7238,30.47,4,V007,Village G
2025-04-11,7.284,28.37,4,V007,Village G
2025-04-12,7.182,27.6,4,V007,Village G
2025-04-13,7.128,29.56,4,V007,Village G
2025-04-14,7.5646,29.51,4,V007,Village G
2025-04-15,7.3838,29.92,4,V007,Village G
2025-04-16,7.3032,30.07,4,V007,Village G
2025-04-17,7.3702,30.08,4,V007,Village G
2025-04-18,7.3313,30.54,4,V007,Village G
2025-04-19,7.3541,29.8,4,V007,Village G
2025-04-20,7.417,29.22,4,V007,Village G
2025-04-21,7.3985,29.65,4,V007,Village G
2025-04-22,7.3642,30.96,4,V007,Village G
2025-04-23,7.068,32.15,4,V007,Village G
2025-04-24,6.8974,30.79,4,V007,Village G
2025-04-25,6.3778,30.67,4,V007,Village G
2025-04-26,7.0774,29.93,4,V007,Village G
2025-04-27,7.5686,30.8,4,V007,Village G
2025-04-28,7.5331,30.83,4,V007,Village G
2025-04-29,7.512,30.56,4,V007,Village G
2025-04-30,7.5559,30.04,4,V007,Village G
2025-05-01,7.7676,31.08,5,V007,Village G
2025-05-02,7.7143,31.04,5,V007,Village G
2025-05-03,7.6526,29.6,5,V007,Village G
2025-05-04,7.1474,27.27,5,V007,Village G
2025-05-05,6.936,28.47,5,V007,Village G
2025-05-06,5.3052,27.0,5,V007,Village G
2025-05-07,3.3626,24.73,5,V007,Village G
2025-05-08,5.1962,24.9,5,V007,Village G
2025-05-09,5.9746,25.97,5,V007,Village G
2025-05-10,7.1321,27.3,5,V007,Village G
2025-05-11,6.8393,28.02,5,V007,Village G
2025-05-12,6.3432,27.57,5,V007,Village G
2025-05-13,6.2131,27.76,5,V007,Village G
2025-05-14,6.2119,27.93,5,V007,Village G
2025-05-15,5.5994,27.54,5,V007,Village G
2025-05-16,5.2315,27.29,5,V007,Village G
2025-05-17,5.6014,26.89,5,V007,Village G
2025-05-18,6.0751,27.75,5,V007,Village G
2025-05-19,4.8444,27.81,5,V007,Village G
2025-05-20,4.6428,27.98,5,V007,Village G
2025-05-21,3.5016,27.66,5,V007,Village G
2025-05-22,4.6946,27.24,5,V007,Village G
2025-05-23,4.1666,27.84,5,V007,Village G
2025-05-24,2.827,26.84,5,V007,Village G
2025-05-25,3.169,25.61,5,V007,Village G
2025-05-26,4.3099,26.33,5,V007,Village G
2025-05-27,3.053,25.57,5,V007,Village G
2025-05-28,3.8947,25.6,5,V007,Village G
2025-05-29,4.9591,25.71,5,V007,Village G
2025-05-30,6.0127,26.11,5,V007,Village G
2025-05-31,6.2719,26.05,5,V007,Village G
2025-06-01,6.2863,26.21,6,V007,Village G
2025-06-02,6.0578,25.78,6,V007,Village G
2025-06-03,5.7919,25.66,6,V007,Village G
2025-06-04,4.9318,25.49,6,V007,Village G
2025-06-05,6.1874,25.68,6,V007,Village G
2025-06-06,6.1104,26.31,6,V007,Village G
2025-06-07,5.9304,26.22,6,V007,Village G
2025-06-08,5.6004,25.78,6,V007,Village G
2025-06-09,5.9561,26.57,6,V007,Village G
2025-06-10,6.0936,26.62,6,V007,Village G
2025-06-11,4.931,26.81,6,V007,Village G
2025-06-12,4.7635,26.75,6,V007,Village G
2025-06-13,4.3265,26.26,6,V007,Village G
2025-06-14,5.1005,26.94,6,V007,Village G
2025-06-15,3.2794,26.57,6,V007,Village G
2025-06-16,2.9424,24.57,6,V007,Village G
2025-06-17,4.6157,25.55,6,V007,Village G
2025-06-18,1.8406,25.3,6,V007,Village G
2025-06-19,1.356,25.08,6,V007,Village G
2025-06-20,4.4868,25.14,6,V007,Village G
2025-06-21,3.3893,24.63,6,V007,Village G
2025-06-22,2.7962,24.77,6,V007,Village G
2025-06-23,2.1614,24.41,6,V007,Village G
2025-06-24,2.0062,24.07,6,V007,Village G
2025-06-25,2.3258,24.82,6,V007,Village G
2025-06-26,2.2529,24.6,6,V007,Village G
2025-06-27,3.0869,24.39,6,V007,Village G
2025-06-28,2.8793,23.8,6,V007,Village G
2025-06-29,2.4106,23.7,6,V007,Village G
2025-06-30,3.5969,24.37,6,V007,Village G
2025-07-01,2.2349,24.01,7,V007,Village G
2025-07-02,3.0768,24.24,7,V007,Village G
2025-07-03,3.2729,24.29,7,V007,Village G
2025-07-04,2.159,24.45,7,V007,Village G
2025-07-05,1.1141,24.19,7,V007,Village G
2025-07-06,0.9132,23.85,7,V007,Village G
2025-07-07,2.4986,23.77,7,V007,Village G
2025-07-08,2.4084,23.78,7,V007,Village G
2025-07-09,2.9892,23.92,7,V007,Village G
2025-07-10,4.0846,24.48,7,V007,Village G
2025-07-11,4.4172,24.35,7,V007,Village G
2025-07-12,3.8074,24.17,7,V007,Village G
2025-07-13,3.5441,24.15,7,V007,Village G
2025-07-14,3.0269,24.54,7,V007,Village G
2025-07-15,3.947,24.71,7,V007,Village G
2025-07-16,4.9402,24.83,7,V007,Village G
2025-07-17,4.6824,24.4,7,V007,Village G
2025-07-18,4.3025,24.31,7,V007,Village G
2025-07-19,4.3987,24.28,7,V007,Village G
2025-07-20,4.3529,24.69,7,V007,Village G
2025-07-21,3.9406,24.78,7,V007,Village G
2025-07-22,3.6725,24.48,7,V007,Village G
2025-07-23,2.1293,24.17,7,V007,Village G
2025-07-24,3.1358,24.64,7,V007,Village G
2025-07-25,2.3201,24.08,7,V007,Village G
2025-07-26,1.7078,23.47,7,V007,Village G
2025-07-27,2.2183,23.66,7,V007,Village G
2025-07-28,1.4998,23.71,7,V007,Village G
2025-07-29,1.6147,22.97,7,V007,Village G
2025-07-30,2.0014,23.28,7,V007,Village G
2025-07-31,3.0706,23.88,7,V007,Village G
2025-08-01,3.2371,23.96,8,V007,Village G
2025-08-02,4.0601,23.88,8,V007,Village G
2025-08-03,3.7277,24.31,8,V007,Village G
2025-08-04,4.537,24.16,8,V007,Village G
2025-08-05,5.0314,24.22,8,V007,Village G
2025-08-06,4.4422,24.53,8,V007,Village G
2025-08-07,4.5046,24.61,8,V007,Village G
2025-08-08,3.4133,24.27,8,V007,Village G
2025-08-09,3.7385,23.73,8,V007,Village G
2025-08-10,3.6079,23.66,8,V007,Village G
2025-08-11,3.2066,23.78,8,V007,Village G
2025-08-12,4.9152,23.64,8,V007,Village G
2025-08-13,2.562,23.92,8,V007,Village G
2025-08-14,4.0332,23.9,8,V007,Village G
2025-08-15,3.0415,23.53,8,V007,Village G
2025-08-16,3.2582,23.41,8,V007,Village G
2025-08-17,2.9777,24.06,8,V007,Village G
2025-08-18,2.9359,23.74,8,V007,Village G
2025-08-19,3.6924,23.4,8,V007,Village G
2025-08-20,1.2353,23.36,8,V007,Village G
2025-08-21,3.3017,23.57,8,V007,Village G
2025-08-22,3.4711,23.47,8,V007,Village G
2025-08-23,2.3261,23.2,8,V007,Village G
2025-08-24,3.0396,22.76,8,V007,Village G
2025-08-25,1.8641,22.99,8,V007,Village G
2025-08-26,2.3638,23.47,8,V007,Village G
2025-08-27,2.6753,23.95,8,V007,Village G
2025-08-28,1.5598,23.78,8,V007,Village G
2025-08-29,2.3827,23.85,8,V007,Village G
2025-08-30,2.4055,24.4,8,V007,Village G
2025-08-31,3.3624,24.09,8,V007,Village G
2025-09-01,2.3107,23.69,9,V007,Village G
2025-09-02,4.0651,24.03,9,V007,Village G
2025-09-03,3.3281,23.58,9,V007,Village G
2025-09-04,1.3985,22.89,9,V007,Village G
2025-09-05,1.0308,23.51,9,V007,Village G
2025-09-06,1.4558,23.25,9,V007,Village G
2025-09-07,1.0394,23.48,9,V007,Village G
2025-09-08,3.4999,23.18,9,V007,Village G
2025-09-09,5.0952,23.06,9,V007,Village G
2025-09-10,5.1605,23.33,9,V007,Village G
2025-09-11,4.7491,22.68,9,V007,Village G
2025-09-12,3.2678,23.3,9,V007,Village G
2025-09-13,2.5862,23.16,9,V007,Village G
2025-09-14,2.605,23.84,9,V007,Village G
2025-09-15,3.0194,23.44,9,V007,Village G
2025-09-16,2.622,23.69,9,V007,Village G
2025-09-17,3.4358,24.25,9,V007,Village G
2025-09-18,3.737,24.37,9,V007,Village G
2025-09-19,3.2856,23.73,9,V007,Village G
2025-09-20,3.1294,23.26,9,V007,Village G
2025-09-21,3.595,23.88,9,V007,Village G
2025-09-22,2.8102,23.12,9,V007,Village G
2025-09-23,1.9865,23.02,9,V007,Village G
2025-09-24,4.3982,23.12,9,V007,Village G
2025-09-25,4.8994,22.95,9,V007,Village G
2025-09-26,3.1332,23.28,9,V007,Village G
2025-09-27,4.4458,23.99,9,V007,Village G
2025-09-28,0.7298,23.53,9,V007,Village G
2025-09-29,1.6231,22.47,9,V007,Village G
2025-09-30,4.7738,22.3,9,V007,Village G
2025-10-01,4.4561,22.7,10,V007,Village G
2025-10-02,3.1786,22.84,10,V007,Village G
2025-10-03,5.1065,23.23,10,V007,Village G
2025-10-04,4.5449,23.32,10,V007,Village G
2025-10-05,4.3939,23.13,10,V007,Village G
2025-10-06,5.7614,22.31,10,V007,Village G
2025-10-07,3.2412,22.37,10,V007,Village G
2025-10-08,5.6671,22.51,10,V007,Village G
2025-10-09,5.9621,21.92,10,V007,Village G
2025-10-10,5.9095,21.86,10,V007,Village G
2025-10-11,6.0406,21.63,10,V007,Village G
2025-10-12,6.1049,21.13,10,V007,Village G
2025-10-13,6.2215,20.71,10,V007,Village G
2025-10-14,6.0588,21.0,10,V007,Village G
2025-10-15,5.3119,22.36,10,V007,Village G
2025-10-16,5.2397,24.44,10,V007,Village G
2025-10-17,5.251,24.17,10,V007,Village G
2025-10-18,4.8641,23.89,10,V007,Village G
2025-10-19,3.9694,23.73,10,V007,Village G
2025-10-20,4.5266,23.22,10,V007,Village G
2025-10-21,4.9558,23.02,10,V007,Village G
2025-10-22,4.6658,24.15,10,V007,Village G
2025-10-23,5.3177,24.22,10,V007,Village G
2025-10-24,4.543,24.21,10,V007,Village G
2025-10-25,2.9789,23.59,10,V007,Village G
2025-10-26,3.5342,23.65,10,V007,Village G
2025-10-27,2.8841,23.89,10,V007,Village G
2025-10-28,4.44,24.32,10,V007,Village G
2025-10-29,3.1843,23.78,10,V007,Village G
2025-10-30,2.19,23.33,10,V007,Village G
2025-10-31,2.1238,23.29,10,V007,Village G
2025-11-01,3.4752,23.43,11,V007,Village G
2025-11-02,3.2184,23.03,11,V007,Village G
2025-11-03,4.3702,22.7,11,V007,Village G
2025-11-04,4.0718,22.05,11,V007,Village G
2025-11-05,5.3455,20.97,11,V007,Village G
2025-11-06,5.3606,20.42,11,V007,Village G
2025-11-07,5.5061,19.13,11,V007,Village G
2025-11-08,5.6638,18.16,11,V007,Village G
2025-11-09,5.6448,18.11,11,V007,Village G
2025-11-10,5.4703,18.71,11,V007,Village G
2025-11-11,5.3556,18.9,11,V007,Village G
2025-11-12,5.309,17.67,11,V007,Village G
2025-11-13,5.2286,17.54,11,V007,Village G
2025-11-14,5.0566,17.76,11,V007,Village G
2025-11-15,5.0962,17.04,11,V007,Village G
2025-11-16,5.1161,17.2,11,V007,Village G
2025-11-17,5.0681,16.54,11,V007,Village G
2025-11-18,5.011,16.33,11,V007,Village G
2025-11-19,4.9286,17.0,11,V007,Village G
2025-11-20,4.759,17.27,11,V007,Village G
2025-11-21,4.8667,18.61,11,V007,Village G
2025-11-22,4.7443,20.69,11,V007,Village G
2025-11-23,4.2787,21.93,11,V007,Village G
2025-11-24,4.2014,21.84,11,V007,Village G
2025-11-25,4.4592,21.74,11,V007,Village G
2025-11-26,4.1902,21.24,11,V007,Village G
2025-11-27,4.1182,20.95,11,V007,Village G
2025-11-28,3.8513,20.81,11,V007,Village G
2025-11-29,4.4249,19.32,11,V007,Village G
2025-11-30,4.441,18.36,11,V007,Village G
2025-12-01,4.5866,18.89,12,V007,Village G
2025-12-02,4.3049,19.43,12,V007,Village G
2025-12-03,4.237,19.11,12,V007,Village G
2025-12-04,4.1628,19.88,12,V007,Village G
2025-12-05,4.1789,20.05,12,V007,Village G
2025-12-06,4.1309,19.65,12,V007,Village G
2025-12-07,4.644,18.6,12,V007,Village G
2025-12-08,4.8355,18.49,12,V007,Village G
2025-12-09,5.1406,18.55,12,V007,Village G
2025-12-10,5.1914,18.51,12,V007,Village G
2025-12-11,5.1497,18.73,12,V007,Village G
2025-12-12,5.0498,18.62,12,V007,Village G
2025-12-13,4.944,19.32,12,V007,Village G
2025-12-14,4.8497,19.33,12,V007,Village G
2025-12-15,4.9025,18.79,12,V007,Village G
2025-12-16,4.5053,18.7,12,V007,Village G
2025-12-17,4.5439,19.97,12,V007,Village G
2025-12-18,4.8658,19.77,12,V007,Village G
2025-12-19,5.213,18.87,12,V007,Village G
2025-12-20,5.1912,18.65,12,V007,Village G
2025-12-21,4.0512,18.72,12,V007,Village G
2025-12-22,3.8935,18.8,12,V007,Village G
2025-12-23,4.878,19.11,12,V007,Village G
2025-12-24,4.6694,19.14,12,V007,Village G
2025-12-25,4.7155,18.98,12,V007,Village G
2025-12-26,4.4268,18.78,12,V007,Village G
2025-12-27,4.3944,19.4,12,V007,Village G
2025-12-28,4.4957,19.42,12,V007,Village G
2025-12-29,4.6178,19.14,12,V007,Village G
2025-12-30,4.5283,19.23,12,V007,Village G
2025-12-31,4.5055,18.6,12,V007,Village G
2025-01-01,4.4815,21.27,1,V008,Village H
2025-01-02,5.0878,21.01,1,V008,Village H
2025-01-03,5.2433,20.47,1,V008,Village H
2025-01-04,5.2478,21.17,1,V008,Village H
2025-01-05,3.5633,19.91,1,V008,Village H
2025-01-06,4.7383,18.65,1,V008,Village H
2025-01-07,4.4227,18.45,1,V008,Village H
2025-01-08,4.8386,18.27,1,V008,Village H
2025-01-09,5.0057,18.63,1,V008,Village H
2025-01-10,3.9017,19.77,1,V008,Village H
2025-01-11,3.1466,20.09,1,V008,Village H
2025-01-12,2.8296,19.43,1,V008,Village H
2025-01-13,3.5856,19.71,1,V008,Village H
2025-01-14,3.7392,21.58,1,V008,Village H
2025-01-15,3.6288,22.24,1,V008,Village H
2025-01-16,3.413,21.51,1,V008,Village H
2025-01-17,4.1237,21.79,1,V008,Village H
2025-01-18,4.5926,21.64,1,V008,Village H
2025-01-19,4.7813,21.81,1,V008,Village H
2025-01-20,5.0784,22.21,1,V008,Village H
2025-01-21,5.1828,21.94,1,V008,Village H
2025-01-22,5.1593,22.46,1,V008,Village H
2025-01-23,4.95,21.73,1,V008,Village H
2025-01-24,4.9366,23.1,1,V008,Village H
2025-01-25,5.1624,24.11,1,V008,Village H
2025-01-26,5.2145,24.44,1,V008,Village H
2025-01-27,5.106,24.28,1,V008,Village H
2025-01-28,5.1257,24.69,1,V008,Village H
2025-01-29,5.1698,25.4,1,V008,Village H
2025-01-30,5.1048,24.01,1,V008,Village H
2025-01-31,5.2514,22.53,1,V008,Village H
2025-02-01,5.2056,22.2,2,V008,Village H
2025-02-02,5.1048,23.44,2,V008,Village H
2025-02-03,5.0568,24.22,2,V008,Village H
2025-02-04,4.9968,23.61,2,V008,Village H
2025-02-05,5.2992,22.7,2,V008,Village H
2025-02-06,4.9157,24.01,2,V008,Village H
2025-02-07,4.5905,24.41,2,V008,Village H
2025-02-08,4.6555,25.18,2,V008,Village H
2025-02-09,4.445,25.56,2,V008,Village H
2025-02-10,4.362,25.04,2,V008,Village H
2025-02-11,5.1564,24.18,2,V008,Village H
2025-02-12,5.8706,23.43,2,V008,Village H
2025-02-13,5.9851,24.21,2,V008,Village H
2025-02-14,6.0418,24.65,2,V008,Village H
2025-02-15,6.1944,25.01,2,V008,Village H
2025-02-16,6.013,25.45,2,V008,Village H
2025-02-17,5.8483,25.32,2,V008,Village H
2025-02-18,6.0166,25.14,2,V008,Village H
2025-02-19,5.965,25.03,2,V008,Village H
2025-02-20,6.1159,24.91,2,V008,Village H
2025-02-21,6.1716,25.62,2,V008,Village H
2025-02-22,6.1214,26.0,2,V008,Village H
2025-02-23,6.2791,25.99,2,V008,Village H
2025-02-24,6.1457,25.84,2,V008,Village H
2025-02-25,6.0307,26.52,2,V008,Village H
2025-02-26,6.0077,26.81,2,V008,Village H
2025-02-27,6.0754,27.1,2,V008,Village H
2025-02-28,5.7842,27.49,2,V008,Village H
2025-03-01,5.513,27.41,3,V008,Village H
2025-03-02,5.5212,26.52,3,V008,Village H
2025-03-03,6.3139,26.72,3,V008,Village H
2025-03-04,6.2402,25.56,3,V008,Village H
2025-03-05,7.0862,24.0,3,V008,Village H
2025-03-06,7.1532,24.81,3,V008,Village H
2025-03-07,6.2448,25.9,3,V008,Village H
2025-03-08,6.5837,27.18,3,V008,Village H
2025-03-09,6.7726,28.22,3,V008,Village H
2025-03-10,6.0991,28.58,3,V008,Village H
2025-03-11,6.0298,29.33,3,V008,Village H
2025-03-12,6.0694,30.11,3,V008,Village H
2025-03-13,5.7955,29.41,3,V008,Village H
2025-03-14,6.4922,28.33,3,V008,Village H
2025-03-15,6.0631,28.33,3,V008,Village H
2025-03-16,5.9851,28.04,3,V008,Village H
2025-03-17,6.3895,26.5,3,V008,Village H
2025-03-18,6.7922,27.75,3,V008,Village H
2025-03-19,6.3223,27.49,3,V008,Village H
2025-03-20,6.1891,26.7,3,V008,Village H
2025-03-21,6.882,25.62,3,V008,Village H
2025-03-22,7.2665,26.58,3,V008,Village H
2025-03-23,6.9014,28.41,3,V008,Village H
2025-03-24,6.869,29.32,3,V008,Village H
2025-03-25,6.8455,29.17,3,V008,Village H
2025-03-26,6.587,29.35,3,V008,Village H
2025-03-27,6.3014,26.79,3,V008,Village H
2025-03-28,6.3038,28.51,3,V008,Village H
2025-03-29,5.7991,30.09,3,V008,Village H
2025-03-30,5.483,30.64,3,V008,Village H
2025-03-31,4.957,31.9,3,V008,Village H
2025-04-01,2.5781,30.94,4,V008,Village H
2025-04-02,4.867,30.71,4,V008,Village H
2025-04-03,5.0424,29.8,4,V008,Village H
2025-04-04,6.3288,29.66,4,V008,Village H
2025-04-05,7.1314,29.97,4,V008,Village H
2025-04-06,7.4155,30.67,4,V008,Village H
2025-04-07,7.4093,31.3,4,V008,Village H
2025-04-08,7.2504,31.8,4,V008,Village H
2025-04-09,6.8698,31.85,4,V008,Village H
2025-04-10,7.0394,30.47,4,V008,Village H
2025-04-11,7.111,28.37,4,V008,Village H
2025-04-12,7.4273,27.6,4,V008,Village H
2025-04-13,7.0824,29.56,4,V008,Village H
2025-04-14,7.4726,29.51,4,V008,Village H
2025-04-15,7.0826,29.92,4,V008,Village H
2025-04-16,6.7411,30.07,4,V008,Village H
2025-04-17,7.1494,30.08,4,V008,Village H
2025-04-18,7.0027,30.54,4,V008,Village H
2025-04-19,7.1904,29.8,4,V008,Village H
2025-04-20,7.404,29.22,4,V008,Village H
2025-04-21,7.3699,29.65,4,V008,Village H
2025-04-22,7.3639,30.96,4,V008,Village H
2025-04-23,7.1513,32.15,4,V008,Village H
2025-04-24,6.8314,30.79,4,V008,Village H
2025-04-25,6.5328,30.67,4,V008,Village H
2025-04-26,6.1586,29.93,4,V008,Village H
2025-04-27,7.5319,30.8,4,V008,Village H
2025-04-28,7.5259,30.83,4,V008,Village H
2025-04-29,7.4741,30.56,4,V008,Village H
2025-04-30,7.5542,30.04,4,V008,Village H
2025-05-01,7.6493,31.08,5,V008,Village H
2025-05-02,7.5953,31.04,5,V008,Village H
2025-05-03,7.4549,29.6,5,V008,Village H
2025-05-04,7.5204,27.27,5,V008,Village H
2025-05-05,6.8578,28.47,5,V008,Village H
2025-05-06,6.407,27.0,5,V008,Village H
2025-05-07,4.5816,24.73,5,V008,Village H
2025-05-08,4.9932,24.9,5,V008,Village H
2025-05-09,6.3377,25.97,5,V008,Village H
2025-05-10,6.5957,27.3,5,V008,Village H
2025-05-11,6.059,28.02,5,V008,Village H
2025-05-12,4.4774,27.57,5,V008,Village H
2025-05-13,5.4785,27.76,5,V008,Village H
2025-05-14,5.6393,27.93,5,V008,Village H
2025-05-15,4.3106,27.54,5,V008,Village H
2025-05-16,4.3351,27.29,5,V008,Village H
2025-05-17,5.7991,26.89,5,V008,Village H
2025-05-18,5.3618,27.75,5,V008,Village H
2025-05-19,4.9663,27.81,5,V008,Village H
2025-05-20,4.9214,27.98,5,V008,Village H
2025-05-21,4.1465,27.66,5,V008,Village H
2025-05-22,4.9318,27.24,5,V008,Village H
2025-05-23,3.7702,27.84,5,V008,Village H
2025-05-24,3.1584,26.84,5,V008,Village H
2025-05-25,3.6454,25.61,5,V008,Village H
2025-05-26,4.8859,26.33,5,V008,Village H
2025-05-27,4.8394,25.57,5,V008,Village H
2025-05-28,2.1672,25.6,5,V008,Village H
2025-05-29,5.0112,25.71,5,V008,Village H
2025-05-30,6.2374,26.11,5,V008,Village H
2025-05-31,6.642,26.05,5,V008,Village H
2025-06-01,6.0677,26.21,6,V008,Village H
2025-06-02,6.5196,25.78,6,V008,Village H
2025-06-03,6.1937,25.66,6,V008,Village H
2025-06-04,5.0544,25.49,6,V008,Village H
2025-06-05,6.137,25.68,6,V008,Village H
2025-06-06,6.5549,26.31,6,V008,Village H
2025-06-07,6.1128,26.22,6,V008,Village H
2025-06-08,6.6943,25.78,6,V008,Village H
2025-06-09,6.9533,26.57,6,V008,Village H
2025-06-10,6.1486,26.62,6,V008,Village H
2025-06-11,3.6538,26.81,6,V008,Village H
2025-06-12,5.1902,26.75,6,V008,Village H
2025-06-13,5.0102,26.26,6,V008,Village H
2025-06-14,5.2058,26.94,6,V008,Village H
2025-06-15,4.5367,26.57,6,V008,Village H
2025-06-16,3.869,24.57,6,V008,Village H
2025-06-17,5.8769,25.55,6,V008,Village H
2025-06-18,3.3766,25.3,6,V008,Village H
2025-06-19,2.4034,25.08,6,V008,Village H
2025-06-20,4.7998,25.14,6,V008,Village H
2025-06-21,4.1153,24.63,6,V008,Village H
2025-06-22,3.4231,24.77,6,V008,Village H
2025-06-23,3.3038,24.41,6,V008,Village H
2025-06-24,3.1099,24.07,6,V008,Village H
2025-06-25,3.234,24.82,6,V008,Village H
2025-06-26,2.1154,24.6,6,V008,Village H
2025-06-27,3.5434,24.39,6,V008,Village H
2025-06-28,3.2741,23.8,6,V008,Village H
2025-06-29,2.9947,23.7,6,V008,Village H
2025-06-30,3.6319,24.37,6,V008,Village H
2025-07-01,2.7485,24.01,7,V008,Village H
2025-07-02,3.4572,24.24,7,V008,Village H
2025-07-03,3.6948,24.29,7,V008,Village H
2025-07-04,3.438,24.45,7,V008,Village H
2025-07-05,2.7379,24.19,7,V008,Village H
2025-07-06,1.9752,23.85,7,V008,Village H
2025-07-07,2.6575,23.77,7,V008,Village H
2025-07-08,2.5219,23.78,7,V008,Village H
2025-07-09,2.4768,23.92,7,V008,Village H
2025-07-10,4.2823,24.48,7,V008,Village H
2025-07-11,4.8934,24.35,7,V008,Village H
2025-07-12,4.9805,24.17,7,V008,Village H
2025-07-13,4.1335,24.15,7,V008,Village H
2025-07-14,3.63,24.54,7,V008,Village H
2025-07-15,4.2461,24.71,7,V008,Village H
2025-07-16,5.5262,24.83,7,V008,Village H
2025-07-17,4.9514,24.4,7,V008,Village H
2025-07-18,4.8953,24.31,7,V008,Village H
2025-07-19,5.1221,24.28,7,V008,Village H
2025-07-20,5.3028,24.69,7,V008,Village H
2025-07-21,4.5706,24.78,7,V008,Village H
2025-07-22,4.1815,24.48,7,V008,Village H
2025-07-23,2.9866,24.17,7,V008,Village H
2025-07-24,3.4082,24.64,7,V008,Village H
2025-07-25,2.0587,24.08,7,V008,Village H
2025-07-26,2.1228,23.47,7,V008,Village H
2025-07-27,2.8889,23.66,7,V008,Village H
2025-07-28,2.2843,23.71,7,V008,Village H
2025-07-29,1.7345,22.97,7,V008,Village H
2025-07-30,2.2176,23.28,7,V008,Village H
2025-07-31,3.528,23.88,7,V008,Village H
2025-08-01,3.5323,23.96,8,V008,Village H
2025-08-02,4.585,23.88,8,V008,Village H
2025-08-03,5.1578,24.31,8,V008,Village H
2025-08-04,5.1854,24.16,8,V008,Village H
2025-08-05,5.1461,24.22,8,V008,Village H
2025-08-06,4.4945,24.53,8,V008,Village H
2025-08-07,5.1826,24.61,8,V008,Village H
2025-08-08,3.7476,24.27,8,V008,Village H
2025-08-09,3.9358,23.73,8,V008,Village H
2025-08-10,5.0935,23.66,8,V008,Village H
2025-08-11,4.7482,23.78,8,V008,Village H
2025-08-12,5.0614,23.64,8,V008,Village H
2025-08-13,2.7036,23.92,8,V008,Village H
2025-08-14,3.4306,23.9,8,V008,Village H
2025-08-15,3.203,23.53,8,V008,Village H
2025-08-16,3.4829,23.41,8,V008,Village H
2025-08-17,3.1229,24.06,8,V008,Village H
2025-08-18,2.3287,23.74,8,V008,Village H
2025-08-19,4.2528,23.4,8,V008,Village H
2025-08-20,3.1097,23.36,8,V008,Village H
2025-08-21,4.1326,23.57,8,V008,Village H
2025-08-22,4.2091,23.47,8,V008,Village H
2025-08-23,2.9316,23.2,8,V008,Village H
2025-08-24,3.7805,22.76,8,V008,Village H
2025-08-25,3.0355,22.99,8,V008,Village H
2025-08-26,2.9213,23.47,8,V008,Village H
2025-08-27,3.5009,23.95,8,V008,Village H
2025-08-28,2.2658,23.78,8,V008,Village H
2025-08-29,2.8015,23.85,8,V008,Village H
2025-08-30,3.834,24.4,8,V008,Village H
2025-08-31,4.1858,24.09,8,V008,Village H
2025-09-01,2.8836,23.69,9,V008,Village H
2025-09-02,4.2031,24.03,9,V008,Village H
2025-09-03,3.066,23.58,9,V008,Village H
2025-09-04,2.5426,22.89,9,V008,Village H
2025-09-05,1.6246,23.51,9,V008,Village H
2025-09-06,2.2032,23.25,9,V008,Village H
